"timestamp","cpu","ram","sockets","net_speed","threads","label"
"1767030569.4053977","10.4","84.7","12010","507398","8916","1"
"1767030573.3652115","8.2","84.2","12012","1066005","8896","1"
"1767030577.793014","9.9","84.3","12012","573969","8896","1"
"1767030581.529384","9.3","84.2","12016","1192125","8900","1"
"1767030585.1874099","9.4","85.9","12033","272485","9018","1"
"1767030588.726097","9.1","85.4","12039","424241","8975","1"
"1767030592.1271174","7.4","85.1","12041","54965","8953","1"
"1767030595.5624533","7.3","85.1","12039","102079","8958","1"
"1767030599.063974","7.1","85.5","12034","283675","8966","1"
"1767030602.622187","7.3","85.4","12035","295801","8969","1"
"1767030606.095685","8.8","85.7","12033","419332","8967","1"
"1767030609.2608569","6.1","85.8","12033","215685","8996","1"
"1767030612.3909485","5.9","84.6","12015","18731","8945","1"
"1767030615.5344543","7.3","84.6","12006","12492","8944","1"
"1767030618.70479","6.3","84.7","12008","14238","8976","1"
"1767030621.929005","6.5","85.0","12008","102799","8985","1"
"1767030625.0542274","8.0","84.9","12006","24022","8984","1"
"1767030628.5017402","6.6","85.1","12006","16898","8990","1"
"1767030631.8909261","6.2","84.8","12006","173074","9052","1"
"1767030635.0759156","6.0","85.8","12008","71915","9051","1"
"1767030638.7046812","6.4","86.0","12021","306349","9034","1"
"1767030642.9369767","14.5","86.8","12053","784679","9011","1"
"1767030646.8349652","8.2","87.5","12056","751314","9065","1"
"1767030650.2595236","6.9","87.8","12056","379045","9059","1"
"1767030657.4357927","9.4","88.5","12060","128030","9052","1"
"1767030665.1758564","7.4","89.4","12056","929859","9050","1"
"1767030668.8025315","8.9","89.3","12056","508959","9053","1"
"1767030672.521637","8.6","89.2","12044","343391","9056","1"
"1767030676.0048206","6.8","88.8","12044","80020","9056","1"
"1767030679.51312","9.2","87.1","12044","172863","9048","1"
"1767030683.1545618","9.1","87.4","12042","660793","9044","1"
"1767030686.6367025","10.7","82.7","12042","171984","9053","1"
"1767030689.956297","6.9","82.6","12019","417","9038","1"
"1767030693.5497408","7.4","82.2","12015","55879","8997","1"
"1767030697.0357928","7.7","82.3","12014","233712","8993","1"
"1767030700.2527347","7.2","82.4","12014","319513","8992","1"
"1767030703.4790103","7.7","83.1","12015","365439","9038","1"
"1767030706.6248307","5.9","83.1","12015","14607","9032","1"
"1767030710.1589596","7.3","83.0","12016","6898","9023","1"
"1767030713.342567","6.6","83.0","12015","362159","9021","1"
"1767030716.4784331","5.9","83.0","12015","7116","9027","1"
"1767030719.6861079","6.8","83.0","12015","7715","9028","1"
"1767030722.8893282","8.1","83.0","12013","29256","8985","1"
"1767030726.3168979","7.2","83.0","12015","9569","8972","1"
"1767030732.7859542","6.9","83.4","12017","155621","8960","1"
"1767030736.133395","6.8","84.2","12027","112097","8960","1"
"1767030739.641011","6.9","84.5","12035","124977","9002","1"
"1767030743.3195276","9.7","84.3","12043","147737","8995","1"
"1767030746.7023797","6.8","84.0","12041","239084","8983","1"
"1767030750.1984699","7.2","84.2","12045","56926","8989","1"
"1767030753.777088","7.6","84.4","12058","130458","8984","1"
"1767030757.211865","7.0","84.5","12063","185397","9018","1"
"1767030761.4037466","9.7","86.5","12084","81560","8984","1"
"1767030765.1642241","10.6","85.3","12091","998661","9041","1"
"1767030768.7225547","7.1","85.0","12079","283287","9043","1"
"1767030772.0614722","6.6","84.2","12073","112931","9033","1"
"1767030778.6378326","7.1","84.3","12074","112924","9019","1"
"1767030782.0116928","7.1","84.1","12070","40387","8762","1"
"1767030785.7856305","8.4","85.0","12076","389411","8436","1"
"1767030790.0795853","11.0","86.4","12076","245906","8069","1"
"1767030793.5158124","7.2","85.5","12069","1498057","7672","1"
"1767030800.3315382","7.6","84.2","12070","87633","7032","1"
"1767030803.611315","7.6","83.9","12070","5229","6721","1"
"1767030806.9007607","6.4","83.4","12071","2938","6414","1"
"1767030810.1939971","7.2","83.1","12072","21134","6102","1"
"1767030813.4851418","7.6","82.3","12064","3103","5772","1"
"1767030816.9030693","8.9","82.7","12056","42626","5474","1"
"1767030820.1448414","6.6","82.8","12040","25605","5216","1"
"1767030823.4913728","8.0","84.1","12040","21474","4953","1"
"1767030826.7669559","6.3","84.1","12044","29418","4686","1"
"1767030830.0104265","6.9","84.0","12045","70614","4382","1"
"1767030833.2565389","6.2","83.8","12043","18625","4087","1"
"1767030836.5160053","7.6","83.6","12039","1843","4059","1"
